PC1,PC2,PC3
-0.763191266,-0.336154523,0.674577149
-1.677796796,0.5759487,1.242906429
-1.22669169,0.22164858,0.534723397
-1.606920825,1.496767331,-0.618276935
-0.252211246,0.832827925,0.317041205
-1.75105181,0.52620163,1.936813972
-0.05164706,-0.502362752,-0.528010053
5.626096377,-1.224410226,-1.835839045
-0.655603086,-0.950176592,1.573981857
0.808169795,-2.897167471,-0.03374538
2.92979757,-5.475374638,1.111523544
-2.060350078,1.993375665,-1.216239672
0.971326317,-2.77545792,0.500685252
0.62729373,-1.727092203,-0.419107932
-1.080751133,1.279112887,-0.440479099
-0.894891892,-0.198016159,-0.343484991
4.809635726,-0.131048364,0.360200247
-0.622159974,0.062483246,-0.193566749
-1.186087656,-0.264591549,1.684810045
-0.192750487,0.48035371,-0.44882778
-0.856858767,-0.219811827,0.614654097
0.583254198,-2.907112461,1.384791422
0.353604701,-1.560172634,-1.028116326
-1.474900808,0.416327444,1.999281383
-0.572520809,-0.31978853,0.39338824
-0.365368036,0.207867313,-0.910701766
1.237809839,0.464926831,-0.447308966
-2.517935765,3.369029194,-2.640063624
-0.290014989,-0.305993719,-0.346696285
-0.168257259,0.142915436,-0.077258347
5.885676413,3.383722447,1.060580629
-0.818935805,-0.83240215,1.209510439
-0.462792973,-1.167568933,1.86432176
0.671553421,-1.687722165,0.576921511
0.521746036,0.383270398,0.641740769
-0.647337828,0.212414688,0.526491825
0.407399303,-1.263689596,0.598907405
-1.308551963,0.101118541,1.415950972
-0.700946481,0.640293178,-0.407107745
0.093872399,-2.054400375,0.498632307
-0.338307381,-1.257721286,1.253061958
-0.546234919,-0.098982203,0.80154936
-1.748172785,0.672460384,1.285581651
-1.135493418,0.213522375,0.062145106
0.241374146,-0.759021658,-0.476079375
3.704695536,0.222597546,-1.094403429
-1.583121066,1.486786101,-0.257712884
-2.862181669,3.565308556,-1.864422519
1.128816961,-1.970198496,-0.102669219
-0.86221038,0.358187927,-0.144680287
1.50797478,-3.56214369,-2.165319234
-0.925928593,-0.062942109,-0.831606562
1.554277306,-1.652459492,0.958391916
-1.028135746,0.332497968,-0.69489757
-1.795583976,0.295662826,2.403541543
-1.408290745,0.512353745,0.783979853
-1.547312607,0.893092522,-1.123718546
-0.323668805,-1.053296544,0.589614289
-1.001619606,0.131653442,1.389296015
-1.202302868,0.201428024,0.658628606
-1.819788281,0.498047792,1.738722549
-1.790333727,1.050448064,-0.481850789
-1.608278286,1.256493956,-0.682097995
0.191838864,-0.905932389,0.314789675
-1.020709105,0.012309715,1.463480336
0.004396449,-0.935854904,1.252969586
0.805775416,-1.031846982,0.82565064
-1.16530239,0.503887816,0.67210421
1.175882921,-1.575867416,0.444952504
-0.051284516,-1.858898892,1.624770231
-1.459943905,0.607450322,0.003352301
-1.707684819,1.780341985,-1.620666801
-0.497275568,-0.625766554,-0.913653294
-0.507139107,-0.596414639,0.840586778
-1.43479251,0.955720498,1.029923875
-1.897835524,1.837288375,-2.206941247
-0.676336863,-0.779812674,0.830578537
-2.056742853,2.676502625,-2.25394092
-1.42972574,-0.040195896,2.164356023
6.188484448,-0.31593199,-0.803489981
2.302246163,-4.689806196,0.39486679
-0.966444582,0.170915118,0.126116476
-1.239313767,-0.015160667,1.006015269
-0.300771445,-1.158470426,0.806449394
-0.146591184,-1.2762396,-0.810659232
-2.028080451,1.935487684,-0.38087556
2.095270051,-1.799283871,-0.727271723
-1.548859743,0.41507111,0.173661474
-0.585244287,-0.359816975,0.55057405
-1.468582697,2.24885356,-1.912409849
-2.620292403,3.293966532,-2.04804904
-0.610291088,0.189482007,-0.415863889
-1.770290728,1.406063661,-0.381628548
0.222040251,-1.997084485,0.422122384
-0.717118021,-1.724143316,2.875041437
-0.957086383,0.412060295,-0.238707996
-0.43702336,-0.593251175,0.717135464
-1.043606551,0.565634824,0.436833002
-1.549790661,0.026253096,2.396659453
-1.217379023,0.651527013,-0.547108778
-1.835829672,1.090136585,0.525930301
0.994294579,-1.407869267,-0.005538781
-0.476144108,0.688422146,-1.239872982
0.479931236,-0.755542488,1.231505239
3.135891912,-2.622659372,0.703155903
6.781712998,-3.226757378,-1.008285348
-0.548041338,-0.856172194,-1.652486741
-1.37605368,0.257761387,1.518851433
0.416032829,-0.623469637,1.356489642
-1.7190091,1.93491053,-1.210496084
-0.554633161,-0.828331754,0.652758755
-2.191400248,3.915296532,-5.615264239
0.391620801,-1.33861725,-0.904298348
-0.291289545,-1.083936278,1.619122904
-0.613253495,-0.391308642,0.583864505
-1.197051815,0.684591156,-0.096425024
0.233520494,-0.937794086,1.345421002
-1.372708855,0.642204689,0.316835873
-1.974111986,1.833744616,-0.540137428
-2.066608951,1.628861614,-0.362197023
-0.3724654,-1.072306869,1.091940304
-1.959025072,1.77360414,-0.868402955
-1.704936705,0.556024539,2.124477388
-0.185800816,-0.445813836,0.444103552
0.151675642,-1.141605501,1.097123853
0.336127571,0.442256499,-0.399829674
-1.246320633,0.113576739,1.053971658
0.496512892,-2.121111789,1.048031815
0.927088546,-0.891022402,-2.893837125
-2.169125593,2.911673689,-3.29130407
18.49724171,-9.530689124,-4.792688825
-1.525523677,0.146223644,0.264768811
-1.087436972,0.161194933,0.896903325
1.281202198,-2.845961971,-0.981571198
2.214760566,-2.929504908,-1.232155533
3.152734313,1.675658236,0.947715542
-1.119461242,0.550140988,-0.30482676
-1.643558004,0.744633881,0.724818254
-0.292117037,0.012746422,0.964387098
0.450756171,0.235259603,-0.191666073
1.592892643,0.331366545,1.089140823
-1.768111209,1.583288749,-0.089019336
1.273978417,-1.028652275,-0.513013043
-0.229109795,-1.325998838,0.346738687
-1.525322086,0.011134543,2.079124472
-0.510848068,-0.297371788,-0.09178571
-0.327521574,0.486507603,1.183848674
-1.403957658,0.998107502,0.455189764
-0.718550181,-0.059357951,1.284866811
-0.820582916,0.156185574,-0.255392326
-1.866816845,1.653190919,-0.230922414
-0.986749532,1.087374879,-0.803224929
0.12748947,-0.872329957,1.1809178
-2.10472605,1.608766462,0.309338908
-1.768917586,1.469961789,-0.884327863
0.52263032,-2.470893387,-0.203269478
-1.770313922,1.975524763,-1.088127099
0.019192489,-1.045931748,0.413044633
-0.611343466,-0.98498952,0.681761969
1.358093763,-1.560574725,-1.194738561
-1.831243187,1.385533463,-0.239729571
-0.543322994,-0.949121379,1.953982795
-1.816774027,1.35607013,-0.025954959
-1.484846629,1.196881756,-0.228879753
-0.845414551,0.680312654,-0.703850041
-1.105435786,0.298943437,0.400799266
-1.530192172,1.204987754,-1.088151999
-0.301024412,0.04290535,-1.332260421
-0.878819759,0.776677396,-0.236863747
0.415529328,-0.194789504,-0.114623701
-1.422556741,0.532293504,-0.306885265
-1.272495845,1.230846697,-0.525933932
-1.369708227,-0.196624071,1.733148909
-0.713291498,-1.208707379,1.876002231
-0.457559661,-1.440054455,1.182143733
-0.775379029,-1.050788627,1.564482359
-1.49266333,0.823026229,0.1504207
-0.642413685,-0.318113141,-0.309948504
-0.936821216,1.50588227,-0.347166012
-1.961743178,1.603985431,-2.141897341
-0.652608392,-0.437286267,0.516917828
-0.123101411,-1.064339532,-0.243151636
-1.172731867,-0.345336858,1.891070111
-2.152498999,3.571790299,-1.618998442
-0.490935476,0.006692899,-0.290092919
-0.660472802,1.178189764,-0.851962835
-0.10533559,-0.703942881,-0.541273119
-1.548978349,0.752761766,1.148118334
-1.473183595,0.904656248,0.653844293
2.614539111,-5.27440197,-0.79935674
-0.02713311,-1.425752745,1.02226372
-1.00784978,0.159167165,-0.055763417
0.815433972,-2.677030687,-0.810202765
-0.967622251,-0.192857411,0.207394558
-1.347318603,0.292758818,0.694532339
-1.212649538,0.615193087,-0.047276151
-0.639763803,-0.625907911,1.219594255
-2.121092239,2.782163527,-3.03064789
-2.515670469,3.701652819,-3.281471208
-0.857304077,-0.750510029,0.907748728
-2.269358056,2.568802316,-1.822575735
1.252488569,-1.006021629,0.032851745
-1.682184203,0.597891383,2.501926908
-0.904474006,-0.584419786,1.267717605
-1.574376903,0.978942003,0.363599143
-1.68843789,2.028109009,-0.988128399
-0.44693589,-0.714776387,0.830468344
-0.396459634,1.015826172,0.168661574
1.851077765,-3.994592033,-3.992547209
-1.466349799,1.50788809,-3.66650195
-0.800231313,-0.823653681,1.4569875
-0.585206978,-0.730977161,-0.410786791
1.120126968,-0.184650059,1.357438365
-0.21152416,-1.068164676,0.416496898
-0.987911808,-0.452752994,1.445219863
19.82441022,10.64403116,2.000334998
0.009528416,-1.643516716,0.389200979
-1.869470542,1.77803398,-0.552793505
-1.862219956,2.471512864,-2.666843483
-1.354521372,0.795974736,-0.651981339
-1.125627485,0.365384706,-0.964637649
-0.491421562,-0.225416157,0.113824341
1.977073625,-1.143867453,-1.085463944
-0.823896799,0.255948994,0.068015927
0.827504188,-2.879551855,0.421967466
-1.886444991,1.69614504,-0.179428106
-0.107325401,-0.912453403,-1.878552613
-1.383177227,1.115787563,-0.123173495
-2.343357895,3.207218565,-2.309618013
-0.830240635,-0.091395421,0.783957315
0.258066474,-1.023497051,-0.704676998
0.050016307,-0.564546271,0.662489428
-1.833146579,1.554766143,-1.163366621
-1.018206759,-0.879014127,2.119170772
-0.972783661,-0.725043836,2.12614144
0.293980804,-0.804807379,1.395444419
-1.246087731,0.670210655,-1.085051277
-1.988986146,1.630984285,0.433046729
-1.255096075,-0.439519785,2.658575972
-1.009493045,0.918086099,-0.526398381
1.19780909,-1.477481144,-0.800291364
-1.643142576,1.544858485,-0.560766734
-1.337702023,0.716824418,0.090420536
0.33689568,-0.579220503,0.080436188
-0.344811465,-0.72665219,0.122410933
-1.091421366,1.259513837,-2.959797445
-0.040343988,-1.799665129,0.950742005
-0.423709492,-1.449832464,1.425575071
-0.558463976,-0.413807481,1.118684865
-0.428571958,-0.964376412,1.29550129
-0.24498658,-0.977343591,-0.238270872
-1.458317716,0.681976726,0.943379956
-0.224819761,-1.677657443,1.57885699
-1.191008573,0.583749173,-0.383827921
-1.542088683,0.977688969,-0.117832532
-0.774111662,-0.111456169,0.665815781
-1.293382799,0.680199881,1.215195336
-1.441809024,-0.030243481,2.096303633
0.060706877,-1.219528882,0.337844638
-1.368657399,0.909168502,-0.18489065
1.48743416,-0.788470745,1.719793412
2.706795374,-0.102389505,0.838041492
-1.696637824,0.24276841,1.390462615
2.179603945,0.936491287,1.221316622
-1.113069066,0.455760479,0.193018583
0.708659167,-1.189590492,0.291447496
-1.146485725,0.677219712,-2.313042046
1.637834235,-3.35114305,0.776083718
0.083395946,-1.657603504,0.698817538
-1.440116388,1.18431626,-0.70196426
-0.383737852,-1.289003429,1.28860266
-0.980712765,-0.260873774,0.490886515
-0.704693419,0.059209629,0.850682423
-0.198991431,-0.856674401,0.999667747
-0.999277631,0.055034815,-0.571817834
-1.920273435,1.552771316,-0.630561774
-1.664128298,1.036230598,0.567018713
-1.015779168,-0.544654989,1.21514586
-1.529056729,1.446975778,0.03271496
2.769095237,-3.337441845,1.340645622
9.08821281,-0.538682608,-2.247742797
-1.232333661,0.381724349,1.364049987
-0.894296718,-0.380626637,0.890483372
-1.707088806,0.300814461,2.261169217
-1.756463482,1.627600045,-2.85246237
-1.625926337,1.31843985,-0.409301696
-1.7185054,1.178035175,-0.370303493
-1.856827017,1.31708632,-0.796891324
-0.662217311,0.649708521,0.298685739
0.73773468,-1.396895403,-0.221810397
-2.076033149,1.411031172,0.651086077
-1.746081297,0.62475315,0.519751177
-1.571382355,0.176522731,2.205382577
-1.689489933,1.206993383,0.386138906
-2.634153064,3.588396443,-1.081792039
-2.381254613,2.536185495,-0.603832925
-1.009452299,0.526402395,-0.248483431
1.257737732,-1.722862429,0.694230038
2.150644906,-3.063858713,0.804340043
-0.379430464,-0.450482523,0.954010755
-0.716766752,0.121654942,0.056607707
-1.172836574,0.733540026,-0.765285072
-1.506242529,0.898234656,0.060444319
-2.436074614,2.572866802,-0.927009543
0.367942859,-1.946981832,1.598211459
-0.794441912,0.425959947,-0.26972955
-0.602347043,-0.27249221,1.178199301
-1.400535979,0.923107264,0.005605249
-0.79039406,-0.908875425,1.341911607
-1.79950116,0.780508314,1.988000169
-1.409888089,0.488909971,0.052028839
-1.105762232,1.37141403,-0.667396596
-0.413377248,-0.902584317,-0.132549621
0.563445821,-2.424624312,0.557878921
2.554518542,-0.206644172,0.747388428
-0.622292663,-0.674839701,0.248178432
-1.670935021,1.425011602,0.338160936
-1.012237877,0.105121695,-0.360193749
-1.276218217,0.484636092,0.678515973
1.059530281,-0.832981445,0.898467154
-1.261533655,0.247521404,1.231985343
-0.011677201,-1.988190819,-0.055807985
-0.341598136,-0.597571669,0.402403411
-1.258664012,0.448548311,0.786921691
-1.553248992,0.979769392,0.001190456
1.206283878,-1.498283485,-0.069928376
-2.332845338,3.867150159,-5.790813231
-1.340294562,1.325395097,-0.079951726
5.752167678,-9.378996903,-3.022971438
-0.036500612,-1.124818892,0.69299239
-1.235789749,0.674891527,0.658171701
-0.541364615,-1.132565898,0.083207582
-1.270960074,1.34774108,-0.18910446
-2.549158879,3.305438968,-2.139511662
-2.603053874,3.574807412,-2.45554402
-1.538269089,0.801111296,0.132477304
-1.90751755,3.31386827,-3.623294217
-1.874958522,1.557554421,-0.305661649
-1.340232091,1.754401632,-1.307507541
-0.100609671,0.378092665,0.057381032
-1.66729432,1.143762908,-0.109132266
-0.430634807,0.364108823,0.892201408
-1.469820564,0.434810528,1.35209144
-0.530408205,-1.117494008,1.1339968
0.311531625,-1.706633482,-0.13220893
0.186289129,-1.641609617,1.337235939
-1.688768162,1.454299453,-1.763653087
-1.091975,-0.11885607,-0.185926994
-0.528467739,-0.489576153,-1.58670128
-2.490888313,3.466374401,-2.263787059
0.156495776,-1.890090797,1.197232353
0.157173244,-0.884539362,-0.410309642
-1.254113176,0.848813935,-0.215868701
-2.35082053,2.522769877,-1.204218312
-0.82273145,-0.808086126,1.357111134
-1.068565759,0.33437777,0.911512638
0.038081234,-1.490525906,0.448120102
-0.999196545,0.066195309,1.295006659
1.45366475,0.143409178,-0.537082357
-1.139518949,-0.72876769,2.202364242
-0.20089894,-2.533805015,2.545248646
-1.223435175,1.271634257,0.249712227
-1.731669094,1.445150207,-0.729022948
-1.330374984,0.222989481,0.432024383
-1.814374861,0.633030778,0.365736207
-0.825011786,-0.169381429,0.642958818
-0.842133479,-0.94145481,1.157376124
-1.478605206,0.800762306,0.130178966
1.11327533,-3.026005161,-0.534933503
-0.908328064,-0.017684958,1.515922069
-1.723870787,0.973395333,-2.385311678
-0.979978809,-0.109040568,0.124361859
-1.834719554,0.676917206,0.387908373
-1.816172994,1.107997313,0.062523971
-1.712850897,0.61199004,1.233072978
2.776528401,-5.950094449,0.68892381
4.248129715,-3.916687078,1.579037574
-1.869827536,1.254037179,0.921781647
0.012241281,-0.840451376,-0.450316543
-1.314756889,0.920965192,-1.396900639
-1.378905476,0.80339628,-0.898991707
-1.476707825,0.851771551,-1.752189732
-2.120365605,2.209846895,0.122869413
-0.566194983,-0.693031301,-0.577839473
-1.49714756,1.094996866,-1.234568721
0.098961303,-1.228936764,-0.090832554
-1.733366226,1.28310241,-0.623080212
-1.552600213,1.195973812,-0.113457336
-1.733234315,1.004112782,0.769325192
-1.72129517,1.88565849,-0.481404184
-2.438218565,3.234633597,-2.114072256
-2.185795525,2.343596637,-1.224491263
-0.836325156,0.208492143,0.372097629
-0.699562889,0.819295905,-0.753623611
-0.066597841,-0.388142233,-0.347370837
-1.37288367,0.822619464,-1.106698592
-1.047938198,0.04686396,1.20797689
-1.235768244,0.025748122,1.652864277
-1.994475023,0.749788318,1.812576786
-1.195554143,-0.395118407,1.573857149
-2.16197476,3.512134487,-2.713932579
-1.155167194,0.257398493,-0.290541291
-1.559884062,1.704042169,-0.961531235
-1.817927386,1.398355247,-0.308696214
1.076764963,-2.914830724,-0.533644483
-1.106855025,-0.208059044,1.347882529
-1.545318279,1.193191706,-0.639754167
-1.671553065,1.039510432,-0.406926003
-1.426835303,-0.13642133,2.2260028
1.430983137,-1.425383939,0.545349171
-0.650700294,0.634012335,-0.840410585
-2.156174871,2.924587083,-1.597209745
-3.128331326,4.012727353,-1.460261916
-1.694381513,1.211897835,0.453699529
-0.81629814,3.028468498,-1.585030232
-0.607274222,-0.859130833,1.355832421
-1.014201688,-0.06892718,1.303810985
-1.686659746,1.209284321,-0.023548365
-0.846155471,-0.867058027,0.583380111
11.99559154,1.942839797,-0.666681537
-0.867277885,-0.640516026,1.476317758
-1.496026109,2.096620812,-2.296224144
-0.984588851,0.722696331,0.91632967
-1.327111659,-0.129355815,1.359452506
-1.692812492,1.40167598,-0.556842888
3.309198607,-2.491760923,0.768039567
-1.77812037,0.57300282,2.223488531
-1.858640844,0.766239112,1.246192627
-0.131524351,-0.69460649,-1.228023756
-1.606170637,1.004201039,-0.693769717
-1.587225435,1.337770402,-1.256235445
-1.436831105,1.458621302,-0.884450721
-2.7847063,3.797446022,-3.130034716
1.232748536,-3.181968738,0.74954434
-2.349393455,3.356910955,-2.350639708
-1.112976193,-0.150627869,0.696115421
-0.376151099,0.709257829,0.310879915
-1.298042281,0.113763177,1.610419257
0.201756628,-0.880143682,1.276501035
-0.837630377,0.076801833,-1.347728957
0.443809312,-2.135381952,0.455979626
0.199367654,-0.215478743,-0.023998996
0.031887275,-1.388624668,0.713862844
6.347908952,-0.634961248,0.080771297
0.183736538,0.098823594,-7.663732187
3.271202546,-3.306470725,-0.222932989
2.466819682,-2.690787483,-0.315502573
-1.241192461,0.500935212,0.843899764
-0.997825249,0.306717888,0.949052485
-1.858585286,1.878259975,-0.886004911
-1.276861768,-0.06024809,2.005368702
-0.933744264,-0.918707075,2.348969416
0.25421331,-0.30069586,-1.75022006
3.654812075,1.752070179,-0.326458028
-1.736452764,1.1815773,0.206788766
-1.246106473,0.201892474,1.476154206
-1.169895561,0.782273099,-0.351495217
-1.063977371,0.179056611,1.241190752
-0.462082694,-1.154809537,1.183977906
-0.136005609,-0.569055365,-1.443360143
-1.551004297,0.581982182,0.705888029
-1.218871054,-0.647725943,2.937995216
-0.276611612,-0.934315904,0.604426643
-0.666957886,-0.18183147,-0.434785002
-1.096225024,0.462962655,-0.520414102
-0.652552766,0.313453664,-0.234025758
-0.113419939,-0.844733519,-1.74757867
-1.033164728,0.568713288,-0.260299673
7.743688793,-0.290656724,1.088761378
0.490271808,-1.161978752,0.868259826
-1.10208021,-0.726528503,2.642539318
-1.921734539,1.180561717,0.325382885
-0.384034629,-1.009922909,0.694081402
-1.37628918,0.41364286,-0.331335877
-0.492753022,-0.828982335,0.545645796
-1.004986227,0.638385076,0.154544132
0.55453311,-0.883836055,0.200641613
2.75071683,-0.632356764,0.209341436
-0.870134706,-0.181228039,1.106117586
-0.682251412,0.340675516,-0.067126213
-1.497109925,0.67190698,0.861809784
-0.092939712,-1.824901524,0.688489621
1.677656066,-3.467264757,1.247955575
-0.977188085,-0.346945245,1.590453087
-1.601187398,1.621534028,-1.111204059
-0.191922418,-0.849576976,-0.036636962
-2.312888708,2.079012043,-2.817155256
-0.708426979,0.673894286,1.169473957
-1.042515378,0.027921149,0.031996052
-1.416550139,1.478377409,-1.887872278
-0.697706987,-0.530220893,1.567371201
-1.013608454,-0.122555451,0.505235682
0.957864231,0.59618795,-0.140018935
4.344506715,-1.644879673,0.04476341
1.160901194,0.265376524,-0.551756439
2.196369106,2.039855536,0.912384924
-1.185554949,0.028545162,1.526784965
3.78552727,1.606590309,1.867084901
-0.395648538,-1.201814696,1.424418381
-1.970883018,2.119177974,-0.879862683
-0.480636734,-0.755037537,0.595934764
-1.233540154,0.444292767,0.187810117
3.348059289,-7.073336028,-0.47950515
2.090429835,-2.625646179,0.822678428
-1.713991,1.390874286,-0.576406591
-2.02755166,1.386157065,0.344797107
-1.186137411,-0.163009037,0.196954793
-1.736055945,0.722991798,1.928637289
-1.208275312,-0.024895589,1.394397598
-0.703339296,-1.226783771,1.234989644
-1.070825683,-0.401263502,0.428577595
-1.005003796,0.376950224,-1.053178051
-2.319475745,2.063339803,-0.550648588
-0.76588549,0.208907674,0.864422449
-1.757621739,1.534778233,0.133657219
-0.608623015,-1.269531516,1.700564759
-1.615712763,1.391689324,-0.808957643
-1.62889309,0.994318299,-0.01928237
-1.550909955,1.107755646,-0.663816991
0.013490568,0.435572869,-0.216700033
-0.302227642,-1.57031275,1.773269638
-1.752355349,0.581657814,1.167230015
-0.564574958,-1.440856606,0.890957481
-0.678891417,-0.038670141,-0.076178653
-0.509817122,-1.568343963,2.198251636
-0.022933064,-1.466611006,0.011721185
-1.141031088,-0.176086812,0.560576669
0.054134775,-0.850282292,1.204778263
-1.232346384,0.878129198,-0.138391324
-1.193666499,0.043983999,1.154430043
-0.835814333,-1.042551698,1.871165309
-0.964372889,0.043451978,1.639615598
-1.166238147,0.437986754,0.476800382
0.977742348,-1.460054398,0.371316863
-0.443061109,0.709924442,0.85639255
-1.259559912,0.906616833,-0.964452831
-0.948210847,-0.851948715,1.888420156
-0.731883646,-0.435597411,1.191060298
-1.988989948,2.014193357,-2.199513685
-2.430896062,3.196623314,-2.078272862
-2.703165966,3.892793759,-2.705767015
2.028636331,-3.694108977,1.014452745
6.68548061,3.87509958,1.188902787
-1.616641052,0.817561571,-1.654384034
1.699300751,-3.624691069,1.081601568
-1.184717759,-0.342618692,2.029196626
-0.249852008,0.725761745,0.641791573
0.504255787,-0.893289194,-0.145130104
-1.284472694,-0.26104192,2.203826257
-1.831774287,1.469904402,-0.236053206
1.677526577,-1.632654912,-0.145165085
-2.261985729,1.481518958,0.668579332
-2.06327641,1.951055068,-1.07191693
-1.253884182,0.735361308,-1.042481769
-1.53947918,0.238214554,1.81197383
-0.933639309,-0.171888128,1.500388094
-0.80119938,-0.333368459,0.883158301
1.082658014,-1.819542757,0.082117322
-1.735351437,1.926224907,-0.790024301
-0.514201201,-1.74800993,2.257735346
1.939617069,-2.691771277,0.8975967
-0.977139252,-0.617814027,1.817629334
0.142709806,-1.446419109,0.012888708
-1.502941279,-0.457963126,3.253284787
-1.551916047,1.180091261,-0.238028417
-1.529407506,1.120720807,0.568976902
-1.560768642,0.49835022,0.57891964
-1.709182854,1.226344462,0.069794924
0.341164952,1.071920447,0.945555226
0.069522411,-1.347941849,0.562164895
-0.295364351,-1.323135854,1.280785191
-1.022454832,0.915099313,-1.805964942
-1.102702068,0.273229462,0.682293288
-1.269253115,0.110300795,1.16710321
1.332487625,-2.601551481,1.179902747
0.485830843,0.709007959,0.918877853
1.362032969,-3.273622918,-2.813008725
-0.026333047,-1.296459964,-0.482484847
-2.377837507,3.173143448,-2.500405457
-2.163011456,2.591459503,-1.50850133
1.612304266,-1.744422983,1.576414084
-1.380159683,-0.092229986,2.422715821
-0.374427488,-0.474098006,0.148210923
0.840290405,-1.372504468,-2.377458635
-1.168272255,1.004562321,-0.731215533
-0.573285708,-0.598005781,0.37382
-1.322242121,1.128039878,-2.933838398
-2.438031638,3.847564269,-2.409140161
-0.956532435,-0.462579533,1.436383753
0.02691213,-1.169210963,-0.978911263
-0.310803107,-2.061268649,1.770272512
-1.222245933,1.07699543,-0.200531741
-0.924010536,-0.200028288,-0.973957439
4.402941934,-7.372347249,-0.517690168
1.189829036,1.294910226,0.778444088
-0.543569687,-0.44933143,0.623602529
-0.458387642,0.446827344,1.429334475
-1.64999375,1.201609839,-0.30638445
-1.479885324,0.561139441,0.204752539
-0.651635497,-0.970227433,1.669927507
0.444591081,0.026710244,1.563352704
-1.216910657,0.112553806,0.347443981
-2.129330848,3.97552276,-1.906959191
0.04397314,-1.691370071,1.2280658
-1.224276171,0.59385288,0.363933136
0.737668011,-0.416305035,1.191561441
-1.498948987,0.989111327,0.23044531
-1.56296157,1.232334361,-0.419952198
6.470699373,-4.359202054,1.290625095
1.602998932,0.026102292,0.879634368
-0.888635467,-0.040919929,-1.552692472
-0.63800786,-0.489524629,1.136868451
-1.170377051,0.468558593,0.04567572
2.040719642,0.084785591,-0.029440741
-1.657333203,1.141613271,0.481485386
-1.240465342,0.9564738,-0.214153225
-1.331130887,0.947993046,-0.407946913
-0.719661547,0.035306982,1.135145007
-0.565315826,-0.804027524,0.723382433
-1.20979469,-0.58762616,1.979911554
-1.579235579,-0.115447673,2.439210083
-1.758828379,1.390982032,0.576436798
1.243990287,-1.530932808,1.364088798
-0.650607406,0.50808733,1.012422704
-0.704895827,-0.317219287,0.849118538
-0.325874712,-0.852730454,0.648614021
-1.176027051,-0.085799017,0.957139148
-1.816829981,1.828363914,-3.117230841
-0.618862788,0.273306581,0.799602414
-2.174461923,3.25074175,-3.00582664
-1.544022922,1.833742554,-3.601801028
-1.981193844,1.827291802,-0.086472465
-1.044085605,1.313027668,0.033094814
-1.477231899,1.295292437,-0.414585699
0.01614494,-0.434190632,0.434335158
-1.264228498,-0.067766362,1.370943791
-0.9245867,0.30122742,-0.903006885
-1.654550635,0.468222503,1.176709866
-2.328296092,2.041936066,-0.193101952
6.292400344,-7.147369901,-1.183138979
-1.386288459,0.545967932,0.152597765
4.61162174,-6.369079962,0.279458017
0.752119791,-2.156067236,0.400630835
-1.003060424,-0.768564308,1.767640984
1.148571356,-0.950234578,0.775862033
-1.344018289,1.002444348,-0.001412132
-1.048740635,0.089425867,1.86294604
0.554225495,-1.893041903,1.057741867
-0.838173729,-1.006325348,2.057534937
-1.789887944,1.16373301,0.594147186
-0.230428335,-0.123196818,0.298503678
-1.30311065,0.338872637,0.415454745
-1.623266118,1.081426903,0.024651899
-0.991914744,-0.874789015,1.570476604
-1.733758166,1.347120506,-0.139081925
0.204876237,-1.358017139,0.577687317
-1.655721368,1.253628229,-0.268217332
-0.402519628,-0.710464746,0.724408565
-0.994608284,-0.365277119,0.928684871
-0.578597184,1.462766693,-0.848831924
-1.417429691,0.156136183,1.472876691
3.941134523,0.198172534,1.060679773
-1.219199443,0.834599376,0.262668385
0.924851599,-2.892108275,-0.678713152
7.290989775,3.51055253,0.693888512
-1.297734446,0.961163936,0.018591237
-0.975008968,-0.43314175,1.478092091
2.200352028,-4.089092085,-1.173730279
-1.696166261,1.473795072,0.039970362
0.371549282,-1.223574557,0.385838753
-0.727184406,0.681274371,-0.245807156
1.262869977,0.711304963,0.957777972
-1.088611695,0.650702858,0.834632533
-1.293564053,0.637143277,0.454639484
-1.198507635,1.142577218,-0.108392907
-2.315574062,3.406762396,-2.694180082
-0.943817523,0.355401729,0.835604831
0.417353335,-0.223153761,-0.335272239
1.28695617,-2.331314713,-1.253326878
-1.846293829,1.70345778,-0.383611806
0.300556937,-1.693123798,0.330806143
0.408132552,-1.013995271,0.751314807
-2.432016499,3.325440092,-3.468042596
2.555218354,1.38853526,0.570386522
-2.455413524,3.111767527,-1.918464851
-1.606824943,1.469189835,0.021735226
-2.800392263,3.503202584,-2.457948916
-2.18588738,1.886204229,-0.04238432
-0.996127065,0.536433721,-0.094845791
-1.744238263,0.649137414,0.145904433
0.299226744,0.398551466,-0.119548013
0.084448139,-1.161721146,-0.759412995
-0.70664657,-0.070261073,0.140469749
3.354828589,-2.667148814,0.004425628
-1.629957755,1.143579198,0.046933596
-2.661382586,3.493313059,-1.481415444
-2.638272214,3.73404281,-2.392047599
-1.170211078,0.947693241,0.191255733
-1.524044123,1.538899424,-0.743251333
0.443491569,-2.006830986,1.411280968
-1.430911766,-0.101917903,1.962876874
-1.621248719,0.700721894,-0.786742318
-1.689205048,1.177267305,-0.145280133
1.461015802,-0.54040342,1.401870908
-1.313316652,-0.207656939,1.67953814
1.432695575,-1.61008856,0.631495792
-0.911632285,0.012366995,0.595343325
-0.776287697,-0.017139537,-1.418390368
-0.682259611,-0.348557975,0.158002882
0.440159424,-2.550593304,-0.160020665
-2.479268301,3.50507969,-3.773818561
-0.609484907,-1.54258707,1.98037643
